Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,152,381.5,1,0,1,36,4,54,111,239.778,238.417,217.361,14.9744,15.2271,14.5198, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,176.75,380.25,1,0,1,18,3,60,39,219.333,218.833,206.444,18.6667,19.0562,18.8799, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,220.25,378.75,1,0,1,17,3,78,45,218,221.706,207.588,20.4331,20.1027,19.6265, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,90,378,1,0,1,21,3,64,68,228.429,229.429,210.095,13.3657,13.0102,13.1456, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,211.5,374.5,1,0,1,21,3,74,23,207.095,208.571,200.095,27.4807,27.209,27.3057, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,122.5,375.5,1,0,1,39,4,60,58,225.641,225.821,208.974,21.8837,21.3027,20.6593, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,327,367.5,1,0,1,22,4,50,53,208.909,204.955,184.682,30.0281,27.1646,22.5246, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,394,367,1,0,1,46,5,64,78,226.239,227.696,204.022,33.0171,31.8192,28.7054, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,272,364,1,0,1,26,4,60,36,203.577,203.846,187.077,34.5355,32.7777,30.4526, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,227,361,1,0,1,27,4,68,40,214.815,217.111,203.259,31.7897,30.6727,29.3726, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,406,359,1,0,1,54,5,104,34,223.111,228.648,221.056,30.4497,29.6719,31.3092, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,197,352,1,0,1,94,6,84,39,223.213,226.755,217.202,24.944,24.9359,26.2256, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,426,347,1,0,1,42,4,78,53,226.024,230.429,216.81,23.6584,22.8949,23.9526, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,107,342.5,1,0,1,46,5,86,35,222.739,227.239,217.935,25.0122,25.2462,26.3278, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,65.5,337,1,0,1,75,5,90,41,230.027,233.76,226.093,24.4856,24.49,26.3141, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,150.75,334.25,1,0,1,24,3,68,51,220.583,223.292,207,21.4449,21.677,20.5427, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,267,331.5,1,0,1,35,4,78,30,199.171,202.886,189.257,34.5631,34.1048,33.0592, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,465,330,1,0,1,20,3,98,170,248.4,252.75,245.3,5.68402,4.96074,7.26977, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,166,326.5,1,0,1,62,5,88,37,218.097,222.726,212.387,23.6714,23.8538,25.4437, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,271.5,319,1,0,1,32,4,70,35,194.813,198.188,179.75,27.4474,26.7978,24.5253, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,456.5,315.5,1,0,1,19,3,100,121,244.421,250.158,241.105,9.58589,8.61759,10.8081, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,306.75,314.25,1,0,1,24,3,76,29,204.833,207.875,195.792,36.5442,35.3842,34.582, "2016-06-12 [上午4:27:58]: no comment"
