Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,70,182.5,1,0,1,89,6,184,62,80.618,129,132.607,29.8025,16.142,10.2233, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,305,179.5,1,0,1,60,5,174,37,115.633,151.233,147.467,34.2154,23.868,20.2089, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,291,175,1,0,1,26,4,172,33,114.808,147.385,142.885,35.6854,27.3089,20.5848, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,276,173,1,0,1,21,3,172,30,115.857,144.952,141.429,35.2808,30.4707,24.5768, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,252.5,170.5,1,0,1,21,3,178,46,93.8571,134.905,133.667,44.4712,35.0782,29.2461, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,204,169.5,1,0,1,71,5,184,51,97.0282,142.887,145.732,40.434,31.0495,22.9833, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,266.75,160.75,1,0,1,18,3,174,31,110.556,142.5,138.889,33.9953,32.0273,25.2026, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,100,160,1,0,1,39,4,184,46,98.0513,138.154,141.256,39.8587,34.3955,27.8268, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,134.5,159.5,1,0,1,84,5,182,39,111,147.655,148.94,31.3378,18.1273,14.2075, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,243,152.5,1,0,1,89,6,162,30,131.404,157.247,149.315,19.3228,8.8013,5.42311, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,287.5,141,1,0,1,15,3,170,24,122,145.133,140.733,24.2866,22.2975,19.0091, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,220.5,141,1,0,1,23,3,172,30,117.652,147.043,143.043,32.1792,27.4451,24.2107, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,110.7,143.9,1,0,1,113,6,178,43,105.425,147.965,146.681,24.5454,9.66682,7.22764, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,391,138,1,0,1,28,4,176,45,88.6786,126.714,124.286,46.611,37.2923,27.8419, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,283.5,135.5,1,0,1,17,3,166,27,115.647,143.471,137.118,23.0372,14.8484,11.9646, "2016-06-12 [上午3:31:01]: no comment"
