Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,392.75,338.75,1,0,1,45,4,120,17,215.267,219.556,214.978,26.222,25.7158,23.805, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,434.25,332.25,1,0,1,39,4,54,168,227.436,215.897,117.615,11.8174,11.1698,22.4555, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,336,330,1,0,1,38,4,66,78,210.395,213.947,178.421,27.4063,26.8853,22.2165, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,435.25,323.25,1,0,1,47,4,50,144,230.34,220.426,164.511,13.7234,12.7396,19.666, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,193.5,323,1,0,1,80,5,54,160,227.238,218.625,132.888,22.8776,23.1011,18.4514, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,244,307.5,1,0,1,34,4,70,78,215.235,219.971,188.559,18.0468,18.2924,18.3649, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,318,304.5,1,0,1,41,4,120,15,218.951,222.927,219.122,22.8442,22.5875,21.8832, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,262,281.5,1,0,1,33,4,194,33,215.879,222.879,225.061,21.6644,21.5556,20.8493, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,282.5,269.5,1,0,1,30,3,74,61,215.267,219.633,197.833,21.7797,21.9324,19.951, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,317.5,256.5,1,0,1,12,2,210,47,190.667,200.667,210.667,17.2908,17.2908,17.2908, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,295.5,257,1,0,1,23,3,132,21,222,226.522,223.478,19.6057,19.4317,19.2801, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,262.25,256.25,1,0,1,24,3,66,69,217.458,219.75,194,16.3893,16.5302,16.2862, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,150.25,257.25,1,0,1,55,5,78,31,228.418,229.873,223.036,18.8108,18.2258,17.7005, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,227.25,255.25,1,0,1,37,4,206,24,214.703,219.459,222.081,24.2889,23.6401,22.5022, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,273.5,251,1,0,1,23,3,62,54,215.174,215.957,195.174,19.7979,19.7975,16.333, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,296.5,246,1,0,1,25,3,168,20,220.6,225.68,224.68,19.961,19.7739,19.1675, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,211.5,244,1,0,1,41,4,206,26,216.732,221.244,224.146,24.6994,23.6789,23.3143, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,245.5,240,1,0,1,24,3,76,55,209.042,214.875,193.208,24.075,23.6997,20.0043, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,145,236,1,0,1,29,4,50,48,230.655,229.414,220.034,19.6645,19.0832,17.6598, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,337,233,1,0,1,21,3,188,32,224.429,230,230.571,15.1844,14.1728,14.3044, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,152,230.5,1,0,1,28,3,62,83,224.25,224.536,196,15.9299,16.0819,14.7555, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,306,228.5,1,0,1,22,3,56,69,216.364,213.909,186.682,20.699,19.834,15.8642, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,329.5,226,1,0,1,22,3,66,57,215.136,217.409,195,21.9747,22.0533,16.9117, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,435,224,1,0,1,43,4,72,81,218.07,224.023,194.558,14.3893,13.6463,15.6069, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,328,216,1,0,1,21,3,68,51,218.524,220.762,204.476,13.8048,13.9942,12.6317, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,169.5,213,1,0,1,24,3,60,141,217.417,216.833,123.458,15.517,16.1895,27.9536, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,321,208,1,0,1,21,3,190,23,219.095,224.048,224.857,18.2486,16.9984,16.7459, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,155.5,208.5,1,0,1,28,3,52,96,227.036,222.929,192.929,16.3262,15.8563,16.6203, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,252.5,204,1,0,1,28,3,210,36,214.536,220.286,224.536,21.0668,20.7283,20.119, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,297.5,196,1,0,1,17,3,66,68,215.353,218,190.529,16.9519,17.4138,13.9211, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,304,192,1,0,1,21,3,60,45,214.667,215.333,197.667,20.9817,21.0365,17.0129, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,131.75,192.75,1,0,1,37,3,64,71,218.595,220.541,195.459,18.1598,18.8228,14.9586, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,274,186.5,1,0,1,16,3,164,16,221.25,224.875,223.5,20.4245,20.1144,19.473, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,93.4,182.2,1,0,1,87,6,46,148,243.368,234.563,209.862,9.92255,8.21859,13.8261, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,148.5,178.5,1,0,1,30,3,66,87,222.067,224.733,193.667,13.9407,14.8538,14.6366, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,251,175.5,1,0,1,17,3,180,10,229.176,231.176,230.882,12.7235,12.1103,11.9753, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,330.5,174,1,0,1,34,4,84,55,206.176,214.559,193.059,21.5132,21.5286,18.2489, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,278.5,171.5,1,0,1,20,3,88,50,207.45,215.5,197,21.0112,21.6264,18.0353, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,286.5,167,1,0,1,16,3,146,38,220.5,229,224.5,13.4399,13.3339,12.4782, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,265.5,167.5,1,0,1,28,3,180,16,213.036,217.607,218.286,23.1931,22.7212,21.9316, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,227.25,158.75,1,0,1,36,4,64,58,211.111,213.139,188.083,21.6758,21.5469,18.2729, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,245.3,135.9,1,0,1,45,4,132,20,219.911,225.156,220.689,17.5205,17.4775,16.559, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,284.25,113.25,1,0,1,56,4,120,7,214.554,216.696,214.571,25.9449,25.4496,23.055, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,393,94.5,1,0,1,18,3,54,93,229,225.778,198.889,5.44722,5.35323,8.25633, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,241,83.5,1,0,1,87,6,50,192,236.034,218.31,121.345,8.35542,8.64637,20.7046, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,246.5,72.5,1,0,1,76,5,46,94,231.605,226.039,205,15.4223,13.9711,13.3406, "2016-06-26 [下午 09:31:40]: no comment"
"Z:\Documents\NTU_CKLab\colony-algorithm\data\multiple_colony_data\IMAG2881.jpg", 1,195.25,40.25,1,0,1,92,6,50,189,234.033,212.837,113.728,6.17194,7.27326,13.5327, "2016-06-26 [下午 09:31:40]: no comment"
